,0,1
64718,8055,13248
64719,14909,2353
64720,20077,14385
64721,6463,5766
64722,5185,16603
64723,6072,16277
64724,1300,5981
64725,16730,21337
64726,19164,2548
64727,109,15239
64728,5081,2651
64729,16277,17209
64730,22458,8219
64731,14298,14031
64732,3750,18720
64733,12811,17614
64734,21310,5529
64735,18110,8763
64736,553,12378
64737,5496,16757
64738,12385,10756
64739,12322,9895
64740,12839,2897
64741,10650,19809
64742,8424,3787
64743,1191,9999
64744,4562,6874
64745,8358,1434
64746,3594,15691
64747,15134,9048
64748,12632,6082
64749,22177,7268
64750,6486,18947
64751,9999,4148
64752,13055,2037
64753,6631,6945
64754,21561,955
64755,22433,7382
64756,20366,11110
64757,14493,14268
64758,3879,17987
64759,12783,20536
64760,11032,3192
64761,9104,15651
64762,18276,9803
64763,12535,11400
64764,2308,15072
64765,11789,10999
64766,18226,16330
64767,3340,1648
64768,1209,437
64769,9765,2856
64770,5529,21295
64771,13323,10222
64772,15683,17387
64773,10178,9178
64774,15005,14767
64775,16389,6471
64776,18009,21690
64777,21827,17982
64778,10223,2433
64779,352,11722
64780,21297,16963
64781,6163,11407
64782,7664,14674
64783,19867,18755
64784,18028,20646
64785,14200,2271
64786,15602,12435
64787,10062,293
64788,2141,8309
64789,10730,3490
64790,10449,7988
64791,8397,11145
64792,2645,20920
64793,17661,21233
64794,722,1954
64795,989,7921
64796,17277,16056
64797,19401,11829
64798,720,5503
64799,18332,16433
64800,18058,4895
64801,21463,11062
64802,18059,14473
64803,5895,15788
64804,3044,1598
64805,3558,19497
64806,4380,20580
64807,2101,21461
64808,10831,14229
64809,17843,13781
64810,206,6084
64811,457,11991
64812,12323,6491
64813,5416,7744
64814,10882,17333
64815,11301,2589
64816,18597,1495
64817,10197,8322
64818,1157,1505
64819,21178,13518
64820,5747,1371
64821,1369,4338
64822,9370,2785
64823,11590,12632
64824,6932,21168
64825,7585,22466
64826,1284,7502
64827,20066,9935
64828,6311,14888
64829,2057,2279
64830,17010,19154
64831,9728,14796
64832,21382,13024
64833,572,10143
64834,9117,19230
64835,1517,4317
64836,20757,5216
64837,19589,19537
64838,9459,15205
64839,16257,12717
64840,551,15851
64841,10537,16631
64842,15813,14243
64843,18201,14134
64844,2133,11441
64845,6291,10445
64846,7532,16096
64847,20271,19622
64848,17135,12229
64849,1074,2404
64850,13875,2869
64851,692,4593
64852,1552,19220
64853,2186,8450
64854,13582,18194
64855,11910,11200
64856,6839,19010
64857,3235,198
64858,8383,17267
64859,18446,9408
64860,805,5230
64861,2286,18572
64862,11277,7836
64863,12501,7767
64864,2201,1037
64865,8597,15620
64866,7795,18291
64867,9354,458
64868,6043,17404
64869,7054,3933
64870,10,20467
64871,7677,274
64872,18617,21857
64873,1032,9535
64874,5454,10684
64875,6488,5809
64876,5739,1337
64877,18313,12733
64878,8409,15570
64879,9045,14710
64880,16927,20126
64881,7427,14594
64882,17148,20114
64883,14773,21716
64884,3359,11704
64885,824,13492
64886,9043,21982
64887,12494,8495
64888,17249,825
64889,21619,6551
64890,10866,11907
64891,19892,2580
64892,15052,18652
64893,7641,9207
64894,5455,16595
64895,17717,21509
64896,13493,17986
64897,14583,10219
64898,4074,20726
64899,6690,11284
64900,6535,7239
64901,16267,18819
64902,13584,7627
64903,3905,14501
64904,7949,9252
64905,13167,4903
64906,3364,16706
64907,12070,6753
64908,1040,4096
64909,8226,19536
64910,10301,14616
64911,822,4615
64912,2407,6741
64913,15192,18238
64914,10564,12210
64915,11271,17525
64916,17756,21271
64917,19944,5539
64918,17340,18112
64919,15062,21003
64920,13684,11981
64921,11263,16653
64922,15427,6967
64923,17477,2374
64924,3811,1917
64925,15007,21663
64926,12540,9386
64927,21060,1795
64928,9166,12864
64929,9755,5653
64930,20213,1982
64931,17715,9647
64932,10171,15237
64933,3453,20371
64934,8300,5112
64935,3618,16699
64936,21228,5344
64937,21630,3798
64938,14647,17720
64939,18776,19657
64940,13317,9513
64941,10306,2542
64942,12872,15747
64943,15266,2478
64944,18062,6343
64945,12709,21807
64946,18160,21682
64947,16794,20695
64948,17194,8139
64949,18294,382
64950,4229,21608
64951,2943,12392
64952,6853,4188
64953,16352,22191
64954,15187,16985
64955,18857,14688
64956,8528,1341
64957,9310,4993
64958,21321,20072
64959,11781,2810
64960,16761,10139
64961,1241,10541
64962,5608,5591
64963,9440,14834
64964,16413,5296
64965,21692,17320
64966,7926,5541
64967,7716,1636
64968,384,17388
64969,12152,21302
64970,4324,10908
64971,3735,8831
64972,19993,17490
64973,14249,16571
64974,7204,9764
64975,20062,9127
64976,19101,15435
64977,15714,15943
64978,9209,10789
64979,9901,13803
64980,9059,15205
64981,17012,527
64982,17802,10547
64983,6431,7045
64984,16035,14940
64985,18773,5246
64986,6449,11222
64987,5958,12410
64988,6861,11160
64989,15690,21149
64990,19420,21860
64991,476,12894
64992,12345,20155
64993,12398,4274
64994,7067,8898
64995,21877,7597
64996,5762,8967
64997,18377,4943
64998,6831,14151
64999,12379,3597
65000,373,21591
65001,16465,12258
65002,1746,12246
65003,22403,4423
65004,21526,12077
65005,1103,5933
65006,9090,17712
65007,5956,12257
65008,4253,5137
65009,1176,17067
65010,4357,13177
65011,11208,17488
65012,2211,18954
65013,19636,5907
65014,22236,7139
65015,19777,8231
65016,19905,18164
65017,1663,4885
65018,12695,2393
65019,5315,13010
65020,13690,19398
65021,12153,11807
65022,343,1123
65023,4959,14843
65024,13175,18031
65025,18449,19091
65026,12595,14452
65027,6226,8078
65028,8256,7269
65029,5361,20201
65030,1077,15815
65031,21541,2623
65032,7657,7628
65033,13573,7862
65034,13329,1285
65035,7185,3631
65036,404,8913
65037,14263,1890
65038,16595,21782
65039,6339,3219
65040,3847,17117
65041,4258,3612
65042,6574,20877
65043,20114,8720
65044,3652,22364
65045,2421,4726
65046,18111,22061
65047,8709,10024
65048,12968,16916
65049,19167,2152
65050,12328,7470
65051,18798,5877
65052,18490,2321
65053,11865,16352
65054,12816,9293
65055,8096,21791
65056,18912,12743
65057,2648,20759
65058,14102,10529
65059,14240,7799
65060,15533,965
65061,19165,2740
65062,14049,8322
65063,17136,2582
65064,14804,19859
65065,12540,4271
65066,21426,7656
65067,2209,14257
65068,3817,9095
65069,8935,21069
65070,17519,6714
65071,5875,40
65072,15197,6006
65073,17863,4401
65074,14520,20724
65075,21249,2465
65076,4368,3130
65077,1552,1189
65078,21026,11218
65079,19923,13551
65080,15656,17072
65081,4238,19790
65082,20164,1390
65083,19559,15846
65084,11748,5748
65085,131,3149
65086,6783,398
65087,13087,18560
65088,13494,7007
65089,12573,3947
65090,10837,2780
65091,5654,4935
65092,5560,22148
65093,13459,20275
65094,11631,7764
65095,4635,1183
65096,19069,16087
65097,11010,19536
65098,1260,7645
65099,11527,2965
65100,12752,19704
65101,12555,3749
65102,2933,6697
65103,15585,653
65104,19910,4037
65105,10059,7377
65106,13689,64
65107,6476,14682
65108,9182,18249
65109,3208,11379
65110,11325,13738
65111,15492,1172
65112,21145,17556
65113,17870,16228
65114,15900,16127
65115,2575,13715
65116,1172,3955
65117,14703,18382
65118,3199,9570
65119,4705,6712
65120,21705,15887
65121,16736,2446
65122,158,11261
65123,12033,6190
65124,16965,9821
65125,5004,13054
65126,11917,20891
65127,15135,13504
65128,10120,20520
65129,6495,20349
65130,6193,17288
65131,15667,3989
65132,113,12923
65133,6035,8409
65134,13748,19748
65135,6652,22390
65136,15584,14808
65137,21440,17663
65138,4486,20703
65139,21075,16837
65140,16790,9853
65141,12560,20880
65142,19227,21582
65143,14223,19919
65144,22162,2384
65145,2418,11529
65146,2671,10236
65147,12612,1675
65148,4400,4326
65149,20629,7562
65150,6364,5333
65151,3569,20936
65152,17812,14952
65153,11066,4060
65154,12372,9902
65155,21203,11542
65156,14304,17871
65157,9580,13025
65158,4482,4601
65159,1896,8160
65160,20988,19919
65161,2303,11094
65162,14999,11554
65163,7114,4820
65164,6000,8253
65165,1680,1554
65166,8909,16472
65167,22012,12538
65168,164,8283
65169,13426,7675
65170,5490,4426
65171,20428,21457
65172,19726,22358
65173,2454,10412
65174,4878,19146
65175,21402,22440
65176,158,20426
65177,495,12356
65178,10539,14186
65179,779,4410
65180,15001,2067
65181,14265,13929
65182,8707,8280
65183,5624,16092
65184,17476,4353
65185,20926,93
65186,2872,14751
65187,6067,10848
65188,705,14177
65189,3559,3977
65190,3831,20499
65191,18822,18942
65192,12742,11058
65193,6514,17704
65194,3780,16799
65195,10997,12345
65196,6180,10735
65197,7861,6615
65198,5092,12267
65199,17097,14113
65200,8507,10013
65201,17032,15035
65202,21777,1409
65203,15925,2423
65204,3124,6365
65205,7779,9137
65206,5983,13093
65207,21417,9668
65208,20622,7621
65209,14941,18708
65210,13518,2339
65211,3530,8181
65212,298,16863
65213,14985,11272
65214,1526,12611
65215,18467,7407
65216,17006,14677
65217,97,945
65218,7369,21871
65219,17703,3613
65220,3557,17495
65221,10293,20549
65222,14370,2707
65223,11588,6519
65224,10405,14878
65225,11027,1018
65226,5640,1536
65227,11926,16947
65228,15786,16688
65229,215,8127
65230,11880,21308
65231,13527,20395
65232,468,6583
65233,13444,6584
65234,2503,8875
65235,6426,7298
65236,15953,20701
65237,1411,16113
65238,10818,11193
65239,9255,22173
65240,18840,17654
65241,5991,4261
65242,10545,8570
65243,5759,2524
65244,21384,18026
65245,18081,17357
65246,7116,7587
65247,13118,2547
65248,7691,12722
65249,9382,4494
65250,1103,16733
65251,2387,17053
65252,2943,8173
65253,12278,20557
65254,10888,10530
65255,11288,10546
65256,6224,6724
65257,21145,14780
65258,20968,4525
65259,20789,21031
65260,14589,8415
65261,3504,5594
65262,17448,3124
65263,15658,11896
65264,1036,16335
65265,8187,12752
65266,6126,13469
65267,5844,5330
65268,13844,11091
65269,664,9941
65270,19471,4080
65271,378,7673
65272,19718,20552
65273,8139,12290
65274,7369,22131
65275,3355,2079
65276,12968,10317
65277,12926,22115
65278,17526,805
65279,11791,5956
65280,2749,11543
65281,11541,11744
65282,6098,4441
65283,5713,11782
65284,7035,11056
65285,11785,10751
65286,17390,15056
65287,21129,17621
65288,14944,6218
65289,12291,2111
65290,3105,9670
65291,10382,6995
65292,14045,18193
65293,22221,3180
65294,4771,11251
65295,7682,1459
65296,20715,16552
65297,17360,6628
65298,17477,16835
65299,5890,13438
65300,15576,5673
65301,7843,21426
65302,1447,10374
65303,2784,10805
65304,13265,574
65305,358,10479
65306,20953,4608
65307,18469,1256
65308,19030,1894
65309,16353,12696
65310,21266,817
65311,18223,12223
65312,591,7155
65313,13768,5212
65314,12805,1083
65315,130,3485
65316,49,2428
65317,19418,15711
65318,1462,1540
65319,4049,5616
65320,5489,16409
65321,8409,18476
65322,22327,15374
65323,11400,5454
65324,1064,10112
65325,20766,1308
65326,135,13243
65327,22250,12212
65328,13521,13031
65329,1517,11637
65330,8414,21493
65331,17894,14869
65332,6044,17895
65333,20517,10105
65334,2032,2669
65335,18817,14753
65336,14828,13963
65337,12251,2579
65338,13506,2903
65339,9623,6793
65340,2124,9735
65341,2647,12211
65342,3025,20558
65343,1177,8930
65344,6347,12238
65345,4238,7788
65346,16077,14135
65347,11469,5399
65348,14249,20507
65349,3877,4510
65350,16987,2977
65351,22299,17019
65352,4493,9622
65353,16267,3310
65354,14483,422
65355,18379,19960
65356,10157,10776
65357,301,3177
65358,16486,14393
65359,19501,13413
65360,19888,11939
65361,12136,12301
65362,1177,1342
65363,13876,8734
65364,15775,9152
65365,9127,5882
65366,9484,2425
65367,9183,14476
65368,5864,19826
65369,10761,11650
65370,11731,21432
65371,11435,2550
65372,7721,15574
65373,17873,8939
65374,95,7657
65375,18205,12928
65376,19005,224
65377,490,21562
65378,11466,7569
65379,3125,4375
65380,11602,20112
65381,21883,7257
65382,17864,21678
65383,7611,13486
65384,9128,4738
65385,10313,14357
65386,5194,7859
65387,19981,9007
65388,1900,636
65389,17549,7198
65390,9065,4205
65391,18357,20984
65392,17794,21813
65393,6739,9805
65394,4009,4808
65395,14625,12397
65396,1574,5672
65397,21993,4673
65398,3737,5305
65399,16119,3799
65400,3709,17666
65401,10281,7858
65402,16380,13577
65403,2113,5219
65404,15521,10201
65405,18153,2812
65406,21864,13182
65407,17403,20286
65408,16850,4985
65409,6540,11982
65410,17622,8436
65411,22357,21189
65412,18766,18270
65413,2612,10109
65414,15406,8167
65415,4073,19400
65416,2726,21302
65417,2082,19066
65418,8853,4462
65419,2682,1874
65420,14176,17827
65421,20545,11936
65422,22359,10132
65423,2394,22222
65424,20008,12051
65425,20064,19587
65426,546,17202
65427,19554,14983
65428,6280,2830
65429,13379,11843
65430,7308,15816
65431,22181,11800
65432,5397,1021
65433,1954,21561
65434,8552,3069
65435,16276,12825
65436,11543,1709
65437,6897,14141
65438,19869,2948
65439,14379,10843
65440,9078,2230
65441,19257,17692
65442,69,5534
65443,18168,15471
65444,4219,4445
65445,6137,10109
65446,11626,977
65447,4734,22084
65448,9121,18673
65449,4990,9362
65450,16331,16759
65451,21579,6296
65452,9536,8689
65453,10863,1941
65454,11989,16783
65455,11304,22459
65456,14823,8168
65457,2622,16076
65458,17215,14110
65459,17481,22391
65460,4645,16407
65461,14406,13660
65462,5707,3048
65463,760,7580
65464,5441,2325
65465,12482,1584
65466,5214,15678
65467,15372,10215
65468,3500,1115
65469,4170,10364
65470,11778,10105
65471,6131,9503
65472,5397,12569
65473,12885,5959
65474,17037,15506
65475,18857,17956
65476,15930,6599
65477,359,7757
65478,6472,11127
65479,15716,15519
65480,8513,11397
65481,18624,3381
65482,14181,19541
65483,10208,11908
65484,17058,3493
65485,17527,7353
65486,1023,2459
65487,6428,21544
65488,20873,16000
65489,1853,20261
65490,14124,7040
65491,19122,15137
65492,5295,4729
65493,5117,22286
65494,4981,5443
65495,16021,19652
65496,21685,15735
65497,10275,6738
65498,21272,17681
65499,7991,19085
65500,19383,15835
65501,2142,20546
65502,14853,6886
65503,14916,14748
65504,18553,1641
65505,13834,550
65506,4337,19275
65507,7133,988
65508,9402,11984
65509,10597,5232
65510,18379,11016
65511,14061,9092
65512,432,2126
65513,176,18768
65514,14048,19099
65515,10875,5696
65516,5891,1677
65517,731,6316
65518,16684,10994
65519,19323,4054
65520,5433,5066
65521,17359,5717
65522,3766,15297
65523,13385,2780
65524,9988,16512
65525,1032,10430
65526,8453,15201
65527,1364,1277
65528,313,18965
65529,20834,270
65530,1664,4821
65531,15127,10859
65532,9922,4480
65533,19212,229
65534,12660,5856
65535,10490,20903
65536,21915,8710
65537,6352,17995
65538,16499,3629
65539,2385,568
65540,17644,17518
65541,4081,16635
65542,2090,5636
65543,12142,20687
65544,10977,7869
65545,9212,13501
65546,14931,16343
65547,14236,19218
65548,11563,14209
65549,14674,4522
65550,20408,935
65551,885,14772
65552,12305,19340
65553,5667,384
65554,927,6730
65555,19602,13564
65556,14568,2032
65557,1868,10340
65558,19428,21028
65559,5080,1978
65560,20663,5024
65561,11204,1663
65562,1118,15210
65563,8703,20075
65564,12216,114
65565,19123,8518
65566,14851,906
65567,3479,5335
65568,10053,8262
65569,13994,18084
65570,17639,1934
65571,18148,5702
65572,18458,8090
65573,4804,17795
65574,20258,16338
65575,17767,8191
65576,21683,9264
65577,10364,5944
65578,6173,2140
65579,9936,14000
65580,1470,19597
65581,15810,16
65582,6146,2538
65583,16868,7857
65584,11951,943
65585,12971,14580
65586,4805,3809
65587,17444,16732
65588,5960,3736
65589,10074,16557
65590,1084,13828
65591,16068,15940
65592,20378,14352
65593,18860,7162
65594,1517,6426
65595,11972,11115
65596,8731,2924
65597,9253,1883
65598,12686,152
65599,13484,15954
65600,2624,20144
65601,11789,16328
65602,19768,5129
65603,11667,16073
65604,16629,8709
65605,15599,17945
65606,2354,13345
65607,2873,15468
65608,2063,13691
65609,2738,4454
65610,9631,17422
65611,18742,13852
65612,6217,10818
65613,19142,18084
65614,570,22023
65615,2764,6592
65616,17782,20825
65617,4954,9549
65618,4676,13223
65619,9287,11486
65620,378,21780
65621,33,9669
65622,20000,17615
65623,5955,13902
65624,20706,17212
65625,13479,14378
65626,6606,9881
65627,8115,3481
65628,19106,4096
65629,13063,7683
65630,9694,20569
65631,3547,3337
65632,9461,2763
65633,18241,10543
65634,15126,20941
65635,14569,4259
65636,1932,8624
65637,3088,17030
65638,6710,14093
65639,16466,7261
65640,21920,21537
65641,17847,14434
65642,17672,6993
65643,4090,22400
65644,16395,14674
65645,1635,6276
65646,16796,17367
65647,2745,6868
65648,18903,223
65649,18568,9677
65650,15340,20822
65651,1531,15778
65652,11142,5239
65653,363,20980
65654,12152,8020
65655,13322,3451
65656,14037,4956
65657,5053,1206
65658,948,12555
65659,2033,21823
65660,9186,15642
65661,22300,21193
65662,8354,12968
65663,6069,5992
65664,3107,18917
65665,14052,15992
65666,15641,15573
65667,21746,5697
65668,8168,17006
65669,7492,13644
65670,22255,4607
65671,9757,3493
65672,17087,3061
65673,21069,16198
65674,864,2147
65675,5896,17057
65676,3253,4041
65677,8126,22373
65678,10611,9083
65679,14339,6519
65680,13182,17588
65681,19062,19250
65682,9967,14123
65683,2897,17508
65684,16516,15848
65685,4956,17306
65686,1400,4155
65687,31,9627
65688,15031,17978
65689,13479,3894
65690,6231,8803
65691,14298,6651
65692,1597,1417
65693,5008,20144
65694,11029,17043
65695,9183,16013
65696,3729,8025
65697,13482,17753
65698,5538,11867
65699,15602,16754
65700,4780,18400
65701,10719,16605
65702,5023,10560
65703,7753,16431
65704,2635,143
65705,5587,15064
65706,11439,1442
65707,14233,16123
65708,1921,17647
65709,20629,4091
65710,11909,2900
65711,8257,21057
65712,20563,20527
65713,1204,2718
65714,11550,4228
65715,17,12083
65716,7794,20113
65717,15033,8251
65718,6311,3513
65719,21954,7034
65720,10086,2617
65721,11977,6763
65722,19228,11304
65723,16556,6179
65724,6179,20389
65725,13647,8071
65726,15040,22224
65727,15239,14497
65728,3994,173
65729,11736,13149
65730,9728,16078
65731,8981,13417
65732,2594,10925
65733,19152,4102
65734,19109,11432
65735,6962,20184
65736,15734,9783
65737,2625,15247
65738,6678,8601
65739,6228,19643
65740,21505,21278
65741,15070,15873
65742,21971,9451
65743,16564,3879
65744,2036,12759
65745,284,3531
65746,8637,19374
65747,16619,2936
65748,16800,20942
65749,19206,16336
65750,601,22179
65751,14042,16558
65752,18301,3880
65753,21402,6240
65754,4690,8556
65755,2965,8701
65756,3938,3826
65757,22245,3016
65758,10714,20462
65759,8574,240
65760,17704,5403
65761,18092,20794
65762,17195,12035
65763,7335,13830
65764,11381,8899
65765,1492,13955
65766,16025,21135
65767,735,20506
65768,20170,8595
65769,6355,11956
65770,18019,15215
65771,11190,5926
65772,18299,16326
65773,8278,2163
65774,12612,9868
65775,5993,19600
65776,17870,898
65777,4780,1936
65778,20550,3024
65779,4326,18430
65780,5244,8802
65781,18880,1313
65782,14726,11726
65783,13494,20990
65784,20857,8566
65785,12169,15558
65786,2304,3856
65787,3856,3626
65788,18080,2890
65789,4289,8237
65790,8138,17657
65791,8534,110
65792,17022,15864
65793,21433,18312
65794,4093,20921
65795,16130,294
65796,19864,11122
65797,264,1766
65798,1947,21683
65799,9518,11199
65800,8871,1899
65801,16380,6997
65802,18933,1321
65803,11437,7995
65804,15659,15853
65805,16113,12914
65806,10479,11980
65807,9299,14191
65808,21429,12294
65809,4256,4722
65810,22460,1352
65811,13947,5353
65812,15477,1332
65813,15966,16403
65814,9806,2862
65815,13226,3348
65816,2685,16577
65817,18485,22197
65818,10624,15455
65819,13766,10031
65820,17872,12
65821,4080,5339
65822,12857,6992
65823,8260,17606
65824,10848,9845
65825,6076,264
65826,7592,664
65827,9010,3200
65828,20008,854
65829,10626,1331
65830,11737,14391
65831,975,19168
65832,21286,20800
65833,9478,15639
65834,5045,17504
65835,7524,13994
65836,21100,20513
65837,18597,14266
65838,13182,14248
65839,9032,3208
65840,16267,15041
65841,17751,17772
65842,6638,11446
65843,4421,3801
65844,11993,20064
65845,17236,4299
65846,2723,4845
65847,3811,14595
65848,1936,17412
65849,7983,9127
65850,18893,1606
65851,2846,17277
65852,18531,16283
65853,9090,2668
65854,480,14751
65855,4230,260
65856,21083,21631
65857,10680,4601
65858,12503,2146
65859,20732,15820
65860,4884,7628
65861,1115,17046
65862,8556,6296
65863,19968,8749
65864,11287,1783
65865,18173,18472
65866,1431,18134
65867,17394,2041
65868,12774,9722
65869,9877,16702
65870,10649,15883
65871,10472,10261
65872,2638,9160
65873,2475,12388
65874,21669,7182
65875,7358,8431
65876,16026,13907
65877,10839,2061
65878,1574,13061
65879,15216,17209
65880,9071,3330
65881,12952,12731
65882,7536,12952
65883,7472,3410
65884,8497,7443
65885,9172,13896
65886,17230,15882
65887,6026,3736
65888,20033,622
65889,10520,16727
65890,844,16473
65891,14350,7538
65892,712,3001
65893,613,12560
65894,7395,21606
65895,10984,21363
65896,22401,36
65897,2073,3132
65898,14504,8712
65899,14386,17668
65900,5592,16210
65901,12671,31
65902,17846,17299
65903,1143,17437
65904,1674,17645
65905,6596,3460
65906,9626,15642
65907,21058,15802
65908,13462,1079
65909,12797,6998
65910,19237,4569
65911,17317,8719
65912,4932,20638
65913,9199,17541
65914,10839,14952
65915,19848,22425
65916,2798,3853
65917,21336,18014
65918,4854,9292
65919,20178,6712
65920,16340,22186
65921,4745,9996
65922,9944,15176
65923,8042,2655
65924,9139,10741
65925,9488,8056
65926,4512,22095
65927,5244,17332
65928,3675,12532
65929,1773,8631
65930,5069,7952
65931,19476,7221
65932,3610,12866
65933,2933,5984
65934,1192,4177
65935,5259,8583
65936,16986,14673
65937,17154,18746
65938,2505,22445
65939,11658,12312
65940,6729,9913
65941,1783,149
65942,14012,12332
65943,15735,16350
65944,17572,21747
65945,670,2999
65946,6050,18272
65947,561,4773
65948,12073,20473
65949,2711,21631
65950,6401,14304
65951,21622,11889
65952,22115,16256
65953,16095,12713
65954,15130,21481
65955,5240,10892
65956,20298,14753
65957,4049,2262
65958,1845,22019
65959,14614,15633
65960,4058,22272
65961,5701,631
65962,5069,8584
65963,10616,16251
65964,13698,20518
65965,19016,13921
65966,19411,17888
65967,18059,17373
65968,14500,17176
65969,1646,6532
65970,2695,13657
65971,1588,21894
65972,15513,6261
65973,4571,9852
65974,12014,19956
65975,18159,14764
65976,1339,3926
65977,18800,12444
65978,656,15303
65979,8573,15850
65980,19576,16045
65981,8558,6412
65982,4631,17618
65983,18696,13600
65984,22255,14803
65985,1786,15245
65986,8408,19587
65987,8771,15734
65988,19785,5976
65989,5859,11490
65990,201,18913
65991,13498,19900
65992,16706,10824
65993,18404,256
65994,9345,6333
65995,17183,10911
65996,17928,12963
65997,2665,13194
65998,2402,11205
65999,10800,3591
66000,17222,15855
66001,6867,5673
66002,15337,401
66003,5941,7145
66004,615,16260
66005,13445,4436
66006,2673,16973
66007,16238,20899
66008,4360,10533
66009,4147,15427
66010,13609,12083
66011,10067,7454
66012,5791,18743
66013,22154,14938
66014,13574,4101
66015,533,4295
66016,4815,17894
66017,10397,13810
66018,7745,11412
66019,18325,20883
66020,17554,8675
66021,22403,19646
66022,4496,3799
66023,6426,3724
66024,13228,18372
66025,20170,12420
66026,19807,10023
66027,2586,19126
66028,10336,20815
66029,9468,12148
66030,738,1927
66031,15265,14059
66032,15331,3056
66033,17514,10840
66034,21461,21847
66035,11525,16740
66036,13337,20274
66037,16169,4465
66038,20249,11077
66039,20192,7617
66040,20724,21836
66041,15899,3118
66042,7257,7315
66043,1955,5200
66044,2763,15860
66045,17654,12399
66046,20059,16245
66047,11727,12683
66048,19280,19260
66049,1595,21308
66050,4626,8186
66051,22156,6538
66052,11105,4806
66053,21371,4486
66054,20363,10605
66055,21323,16825
66056,10564,9224
66057,8002,12569
66058,6661,17471
66059,16964,14706
66060,5819,3478
66061,2033,15593
66062,16510,6067
66063,6627,2862
66064,11859,10240
66065,9190,17481
66066,18021,6599
66067,6345,10906
66068,7854,13830
66069,19794,1101
66070,1282,7611
66071,16549,1143
66072,2292,925
66073,3211,3310
66074,22334,17210
66075,19582,9599
66076,11607,5339
66077,13006,12378
66078,1233,21603
66079,21134,12442
66080,3251,21590
66081,7655,4829
66082,4256,11549
66083,784,11148
66084,17194,6831
66085,15795,3663
66086,12475,18267
66087,16592,6169
66088,1487,18554
66089,17440,10031
66090,2784,17471
66091,22410,1694
66092,20812,18400
66093,10403,700
66094,8954,11784
66095,21036,9488
66096,3720,20275
66097,12068,29
66098,9399,3012
66099,9293,11952
66100,21996,6789
66101,11670,14554
66102,9656,6091
66103,15847,7169
66104,6599,12161
66105,4642,19725
66106,9166,6167
66107,7610,12583
66108,15241,20139
66109,15459,11420
66110,2873,8458
66111,9119,21674
66112,2426,10311
66113,2131,12689
66114,13971,21601
66115,18047,9286
66116,14991,3549
66117,7362,2580
66118,8572,5775
66119,4533,17145
66120,3274,22095
66121,7886,3316
66122,1815,17627
66123,9663,9554
66124,4777,3037
66125,994,17161
66126,17675,11615
66127,2268,18062
66128,13837,15236
66129,20227,1300
66130,18749,501
66131,22235,12432
66132,19876,1574
66133,5156,8070
66134,6770,21847
66135,10529,9106
66136,11324,2561
66137,2879,8974
66138,1407,7807
66139,18120,13304
66140,17754,10854
66141,4539,16679
66142,4972,1133
66143,8042,959
66144,2991,4731
66145,21929,21896
66146,13673,2637
66147,18920,7608
66148,20084,20046
66149,11889,5836
66150,2682,9370
66151,6690,8770
66152,10893,10838
66153,9727,9108
66154,15522,7549
66155,21122,20746
66156,17138,17510
66157,7117,6534
66158,22348,14312
66159,3897,5083
66160,5884,19212
66161,20828,4248
66162,21943,10453
66163,2407,21553
66164,1871,2708
66165,18830,12356
66166,19800,9532
66167,21284,12037
66168,9319,192
66169,4292,8268
66170,20278,11749
66171,1332,14830
66172,14837,20426
66173,9110,15055
66174,18405,6423
66175,9691,18621
66176,5659,1190
66177,5174,13921
66178,8229,12733
66179,9525,17702
66180,5191,834
66181,16072,22131
66182,12616,8855
66183,18483,15978
66184,11519,21362
66185,19756,5087
66186,4747,12459
66187,973,7118
66188,2361,20926
66189,12192,2331
66190,9292,3155
66191,10740,4230
66192,3810,7199
66193,15173,19324
66194,20092,10494
66195,21462,7784
66196,7569,12841
66197,8758,1952
66198,5108,22223
66199,3305,1627
66200,10764,7200
66201,13125,7198
66202,17112,16740
66203,1058,1891
66204,8846,794
66205,5039,20459
66206,3427,5584
66207,9702,11468
66208,16851,16677
66209,18428,6039
66210,9659,10636
66211,19775,12557
66212,4731,16928
66213,22376,16829
66214,8689,14592
66215,6862,4835
66216,11023,12815
66217,12980,7871
66218,5965,3146
66219,585,16868
66220,16848,11396
66221,11120,8219
66222,14830,18937
66223,5248,20381
66224,18686,12821
66225,2412,5850
66226,15030,14819
66227,9065,14246
66228,18129,13635
66229,16982,1267
66230,15821,10244
66231,21885,5090
66232,812,5518
66233,7482,8068
66234,4338,245
66235,19306,19455
66236,6326,15878
66237,6753,11016
66238,34,5601
66239,12200,18649
66240,17038,4096
66241,12394,21373
66242,22405,4086
66243,7911,8858
66244,16188,15281
66245,10853,4715
66246,11116,13872
66247,17792,19638
66248,1613,3225
66249,20053,14174
66250,6640,1482
66251,15117,17860
66252,6297,17521
66253,14117,2245
66254,2607,4336
66255,12020,4246
66256,16508,6689
66257,16494,18133
66258,15524,19989
66259,10648,20600
66260,9233,21680
66261,17637,17552
66262,20673,12081
66263,19399,18475
66264,8853,10857
66265,8035,18477
66266,18786,17737
66267,20647,17947
66268,20047,1305
66269,22323,21443
66270,15660,11489
66271,19488,20027
66272,18304,398
66273,7040,12556
66274,9340,20691
66275,2282,14715
66276,12942,18708
66277,1469,3701
66278,1185,1036
66279,16680,824
66280,11529,15293
66281,19343,13606
66282,5133,6051
66283,19756,3499
66284,3977,6789
66285,9243,19569
66286,3807,17936
66287,18311,18438
66288,5040,5300
